ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,default
5009384,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,-14718,-5578,1,0,1,0,Managers,2.0,False
5009391,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1.0,False
5009392,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1.0,False
5009393,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1.0,False
5009396,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009397,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009398,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009399,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009400,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009401,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,False
5009403,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20604,-252,1,1,1,0,Security staff,2.0,False
5009408,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,1,1,1,0,Drivers,2.0,False
5112901,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,1,1,1,0,Drivers,2.0,False
5009421,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,1,1,1,0,Core staff,1.0,False
5009424,M,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-8182,-1317,1,1,0,0,Cooking staff,1.0,False
5009439,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23480,365243,1,0,0,0,,2.0,False
5009440,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23480,365243,1,0,0,0,,2.0,False
5009450,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,False
5009453,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,False
5009454,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,False
5009455,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,False
5009456,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,False
5009459,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,False
5009465,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,False
5009466,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,False
5009468,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,False
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,False
5009473,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2.0,False
5009484,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2.0,False
5009487,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,False
5009488,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,False
5009489,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,False
5009490,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2.0,False
5009492,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2.0,False
5009493,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009494,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009495,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009497,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009500,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009502,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009503,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,False
5009509,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2.0,False
5009510,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2.0,False
5009513,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,False
5009515,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,False
5009516,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,False
5009519,M,Y,N,2,180000.0,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4.0,False
5009521,M,Y,N,2,180000.0,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4.0,False
5009525,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2.0,False
5009527,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,False
5009533,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,False
5009534,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,False
5009535,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,False
5009537,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2.0,False
5009543,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009545,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009546,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009551,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009554,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009558,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009559,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009560,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009561,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,False
5009562,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1.0,False
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2.0,False
5009571,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2.0,False
5009578,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2.0,False
5009580,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2.0,False
5009582,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,False
5009585,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1.0,False
5009591,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-8488,-1835,1,0,1,0,,2.0,False
5009597,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,False
5009600,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,False
5009602,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13455,-2748,1,1,1,0,Sales staff,2.0,False
5009603,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,1,1,0,0,Sales staff,3.0,False
5009609,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4.0,False
5009617,M,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2.0,False
5009620,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,False
5009622,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,False
5009623,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,False
5009625,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,False
5009627,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,False
5009628,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,True
5009629,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,False
5009631,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,2.0,False
5009637,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21426,365243,1,0,1,0,,2.0,False
5009639,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21426,365243,1,0,1,0,,2.0,False
5009643,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8489,-921,1,1,0,0,,1.0,False
5009648,M,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14689,-3661,1,1,0,0,Low-skill Laborers,1.0,False
5009651,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,False
5009654,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,False
5009656,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,False
5009658,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,False
5009660,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,False
5009661,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,False
5009662,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,False
5009664,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,False
5009665,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,False
5009666,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,False
5009673,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009674,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009677,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009678,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009680,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009681,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009683,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009687,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,False
5009689,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,1,0,1,0,,1.0,False
5009694,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,False
5009698,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,False
5009699,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,False
5090752,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,False
5009713,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,False
5009714,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,False
5009717,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,False
5009718,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,False
5009722,F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19316,-4451,1,1,1,0,,1.0,False
5009724,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,False
5009727,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,False
5009731,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,1,1,0,0,Laborers,2.0,False
5009732,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,False
5009733,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,False
5009734,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,False
5009736,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,1,1,1,0,Core staff,2.0,False
5009739,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,1,1,1,0,Core staff,2.0,False
5009745,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,False
5009746,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,True
5009751,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,False
5009755,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,False
5090754,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,False
5009757,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,False
5009758,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,False
5009759,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,False
5009766,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,False
5009773,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,False
5009775,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,False
5009783,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,-14906,-6826,1,1,0,0,Core staff,4.0,False
5009784,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,-14906,-6826,1,1,0,0,Core staff,4.0,False
5009789,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,False
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,False
5009792,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,False
5009799,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,-15435,-3965,1,1,1,0,,2.0,False
5009804,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,-15435,-3965,1,1,1,0,,2.0,False
5009810,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,1,1,1,0,Sales staff,3.0,False
